run_id,timestamp,machine_python,machine_java,dataset,nome_id,nome_sorteado,arquivo_sorteado,linha_sorteada,strategy,threads_per_file,repeticao,success,found,file_name,line_number,line_content,wall_time_ms,wall_time_ns,process_cpu_time_supported,process_cpu_time_ms,cpu_usage_approx_percent,heap_used_before_bytes,heap_used_after_bytes,heap_delta_bytes,available_processors,java_version,os_name,os_arch,error_message
1,2026-05-17T16:21:56,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,1,Aaron Graves,a6.txt,5856,sequencial,0,1,True,True,a6.txt,5856,Aaron Graves,37.3938,37393800,True,109.375,24.374584,4218264,9427424,5209160,12,25.0.3,Windows 10,amd64,
2,2026-05-17T16:21:56,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,1,Aaron Graves,a6.txt,5856,sequencial,0,2,True,True,a6.txt,5856,Aaron Graves,31.9689,31968900,True,93.75,24.437813,4218264,9427424,5209160,12,25.0.3,Windows 10,amd64,
3,2026-05-17T16:21:56,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,1,Aaron Graves,a6.txt,5856,sequencial,0,3,True,True,a6.txt,5856,Aaron Graves,37.8423,37842300,True,109.375,24.085701,4218264,8420768,4202504,12,25.0.3,Windows 10,amd64,
4,2026-05-17T16:21:56,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,1,Aaron Graves,a6.txt,5856,sequencial,0,4,True,True,a6.txt,5856,Aaron Graves,36.2784,36278400,True,109.375,25.123995,4218264,8420768,4202504,12,25.0.3,Windows 10,amd64,
5,2026-05-17T16:21:57,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,1,Aaron Graves,a6.txt,5856,sequencial,0,5,True,True,a6.txt,5856,Aaron Graves,29.538,29538000,True,46.875,13.22449,4218264,9427424,5209160,12,25.0.3,Windows 10,amd64,
6,2026-05-17T16:21:57,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,1,Aaron Graves,a6.txt,5856,singleThread,0,1,True,True,a6.txt,5856,Aaron Graves,44.9848,44984800,True,109.375,20.261474,4218264,9419264,5201000,12,25.0.3,Windows 10,amd64,
7,2026-05-17T16:21:57,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,1,Aaron Graves,a6.txt,5856,singleThread,0,2,True,True,a6.txt,5856,Aaron Graves,42.8108,42810800,True,93.75,18.2489,4218264,9419264,5201000,12,25.0.3,Windows 10,amd64,
8,2026-05-17T16:21:57,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,1,Aaron Graves,a6.txt,5856,singleThread,0,3,True,True,a6.txt,5856,Aaron Graves,36.9337,36933700,True,109.375,24.67823,4218264,9419264,5201000,12,25.0.3,Windows 10,amd64,
9,2026-05-17T16:21:58,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,1,Aaron Graves,a6.txt,5856,singleThread,0,4,True,True,a6.txt,5856,Aaron Graves,41.8704,41870400,True,125.0,24.878355,4218264,9419264,5201000,12,25.0.3,Windows 10,amd64,
10,2026-05-17T16:21:58,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,1,Aaron Graves,a6.txt,5856,singleThread,0,5,True,True,a6.txt,5856,Aaron Graves,41.2415,41241500,True,78.125,15.786081,4218264,9419264,5201000,12,25.0.3,Windows 10,amd64,
11,2026-05-17T16:21:58,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,1,Aaron Graves,a6.txt,5856,oneThreadPerFile,0,1,True,True,a6.txt,5856,Aaron Graves,40.1551,40155100,True,296.875,61.610065,4218264,12606912,8388648,12,25.0.3,Windows 10,amd64,
12,2026-05-17T16:21:58,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,1,Aaron Graves,a6.txt,5856,oneThreadPerFile,0,2,True,True,a6.txt,5856,Aaron Graves,44.3933,44393300,True,187.5,35.196753,4218264,12606904,8388640,12,25.0.3,Windows 10,amd64,
13,2026-05-17T16:21:58,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,1,Aaron Graves,a6.txt,5856,oneThreadPerFile,0,3,True,True,a6.txt,5856,Aaron Graves,41.0734,41073400,True,312.5,63.402754,4218264,12606928,8388664,12,25.0.3,Windows 10,amd64,
14,2026-05-17T16:21:59,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,1,Aaron Graves,a6.txt,5856,oneThreadPerFile,0,4,True,True,a6.txt,5856,Aaron Graves,40.0553,40055300,True,328.125,68.264999,4218264,12606984,8388720,12,25.0.3,Windows 10,amd64,
15,2026-05-17T16:21:59,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,1,Aaron Graves,a6.txt,5856,oneThreadPerFile,0,5,True,True,a6.txt,5856,Aaron Graves,41.2215,41221500,True,296.875,60.016213,4218264,12606904,8388640,12,25.0.3,Windows 10,amd64,
16,2026-05-17T16:21:59,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,1,Aaron Graves,a6.txt,5856,multiThreadPerFile,2,1,True,True,a6.txt,5856,Aaron Graves,45.5164,45516400,True,140.625,25.746215,4218264,10593584,6375320,12,25.0.3,Windows 10,amd64,
17,2026-05-17T16:21:59,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,1,Aaron Graves,a6.txt,5856,multiThreadPerFile,2,2,True,True,a6.txt,5856,Aaron Graves,48.6159,48615900,True,109.375,18.748153,4218264,10593592,6375328,12,25.0.3,Windows 10,amd64,
18,2026-05-17T16:22:00,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,1,Aaron Graves,a6.txt,5856,multiThreadPerFile,2,3,True,True,a6.txt,5856,Aaron Graves,42.933,42933000,True,109.375,21.229784,4218264,10593576,6375312,12,25.0.3,Windows 10,amd64,
19,2026-05-17T16:22:00,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,1,Aaron Graves,a6.txt,5856,multiThreadPerFile,2,4,True,True,a6.txt,5856,Aaron Graves,45.2591,45259100,True,78.125,14.384768,4218264,10593584,6375320,12,25.0.3,Windows 10,amd64,
20,2026-05-17T16:22:00,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,1,Aaron Graves,a6.txt,5856,multiThreadPerFile,2,5,True,True,a6.txt,5856,Aaron Graves,44.6855,44685500,True,125.0,23.311067,4218264,10593584,6375320,12,25.0.3,Windows 10,amd64,
21,2026-05-17T16:22:00,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,1,Aaron Graves,a6.txt,5856,multiThreadPerFile,4,1,True,True,a6.txt,5856,Aaron Graves,47.7542,47754200,True,171.875,29.992999,4218264,12661048,8442784,12,25.0.3,Windows 10,amd64,
22,2026-05-17T16:22:00,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,1,Aaron Graves,a6.txt,5856,multiThreadPerFile,4,2,True,True,a6.txt,5856,Aaron Graves,41.804,41804000,True,125.0,24.917871,4218264,12661040,8442776,12,25.0.3,Windows 10,amd64,
23,2026-05-17T16:22:01,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,1,Aaron Graves,a6.txt,5856,multiThreadPerFile,4,3,True,True,a6.txt,5856,Aaron Graves,43.5468,43546800,True,140.625,26.910703,4218264,12661048,8442784,12,25.0.3,Windows 10,amd64,
24,2026-05-17T16:22:01,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,1,Aaron Graves,a6.txt,5856,multiThreadPerFile,4,4,True,True,a6.txt,5856,Aaron Graves,44.9067,44906700,True,171.875,31.894832,4218264,12661040,8442776,12,25.0.3,Windows 10,amd64,
25,2026-05-17T16:22:01,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,1,Aaron Graves,a6.txt,5856,multiThreadPerFile,4,5,True,True,a6.txt,5856,Aaron Graves,46.5909,46590900,True,125.0,22.357728,4218264,12661032,8442768,12,25.0.3,Windows 10,amd64,
26,2026-05-17T16:22:01,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,1,Aaron Graves,a6.txt,5856,multiThreadPerFile,8,1,True,True,a6.txt,5856,Aaron Graves,40.7966,40796600,True,203.125,41.491407,4218264,15858960,11640696,12,25.0.3,Windows 10,amd64,
27,2026-05-17T16:22:02,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,1,Aaron Graves,a6.txt,5856,multiThreadPerFile,8,2,True,True,a6.txt,5856,Aaron Graves,48.89,48890000,True,171.875,29.296209,4218264,15858960,11640696,12,25.0.3,Windows 10,amd64,
28,2026-05-17T16:22:02,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,1,Aaron Graves,a6.txt,5856,multiThreadPerFile,8,3,True,True,a6.txt,5856,Aaron Graves,43.5468,43546800,True,140.625,26.910703,4218264,15858952,11640688,12,25.0.3,Windows 10,amd64,
29,2026-05-17T16:22:02,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,1,Aaron Graves,a6.txt,5856,multiThreadPerFile,8,4,True,True,a6.txt,5856,Aaron Graves,43.0288,43028800,True,78.125,15.13037,4218264,15858952,11640688,12,25.0.3,Windows 10,amd64,
30,2026-05-17T16:22:02,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,1,Aaron Graves,a6.txt,5856,multiThreadPerFile,8,5,True,True,a6.txt,5856,Aaron Graves,41.5098,41509800,True,218.75,43.915332,4218264,15858960,11640696,12,25.0.3,Windows 10,amd64,
31,2026-05-17T16:22:02,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,2,Eric Gates MD,a2.txt,3990,sequencial,0,1,True,True,a2.txt,3990,Eric Gates MD,19.9908,19990800,True,31.25,13.026826,4218264,5224920,1006656,12,25.0.3,Windows 10,amd64,
32,2026-05-17T16:22:03,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,2,Eric Gates MD,a2.txt,3990,sequencial,0,2,True,True,a2.txt,3990,Eric Gates MD,20.2392,20239200,True,31.25,12.866945,4218264,6399272,2181008,12,25.0.3,Windows 10,amd64,
33,2026-05-17T16:22:03,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,2,Eric Gates MD,a2.txt,3990,sequencial,0,3,True,True,a2.txt,3990,Eric Gates MD,18.1999,18199900,True,93.75,42.92606,4218264,5224920,1006656,12,25.0.3,Windows 10,amd64,
34,2026-05-17T16:22:03,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,2,Eric Gates MD,a2.txt,3990,sequencial,0,4,True,True,a2.txt,3990,Eric Gates MD,16.9013,16901300,True,15.625,7.704042,4218264,6399272,2181008,12,25.0.3,Windows 10,amd64,
35,2026-05-17T16:22:03,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,2,Eric Gates MD,a2.txt,3990,sequencial,0,5,True,True,a2.txt,3990,Eric Gates MD,18.5575,18557500,True,15.625,7.01648,4218264,5224920,1006656,12,25.0.3,Windows 10,amd64,
36,2026-05-17T16:22:03,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,2,Eric Gates MD,a2.txt,3990,singleThread,0,1,True,True,a2.txt,3990,Eric Gates MD,21.8094,21809400,True,46.875,17.910855,4218264,6399272,2181008,12,25.0.3,Windows 10,amd64,
37,2026-05-17T16:22:04,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,2,Eric Gates MD,a2.txt,3990,singleThread,0,2,True,True,a2.txt,3990,Eric Gates MD,21.6463,21646300,True,31.25,12.030539,4218264,6399272,2181008,12,25.0.3,Windows 10,amd64,
38,2026-05-17T16:22:04,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,2,Eric Gates MD,a2.txt,3990,singleThread,0,3,True,True,a2.txt,3990,Eric Gates MD,23.085,23085000,True,15.625,5.640387,4218264,6399272,2181008,12,25.0.3,Windows 10,amd64,
39,2026-05-17T16:22:04,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,2,Eric Gates MD,a2.txt,3990,singleThread,0,4,True,True,a2.txt,3990,Eric Gates MD,19.8942,19894200,True,46.875,19.63512,4218264,6399272,2181008,12,25.0.3,Windows 10,amd64,
40,2026-05-17T16:22:04,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,2,Eric Gates MD,a2.txt,3990,singleThread,0,5,True,True,a2.txt,3990,Eric Gates MD,20.3077,20307700,True,46.875,19.235315,4218264,6399272,2181008,12,25.0.3,Windows 10,amd64,
41,2026-05-17T16:22:05,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,2,Eric Gates MD,a2.txt,3990,oneThreadPerFile,0,1,True,True,a2.txt,3990,Eric Gates MD,42.7384,42738400,True,312.5,60.932713,4218264,12606928,8388664,12,25.0.3,Windows 10,amd64,
42,2026-05-17T16:22:05,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,2,Eric Gates MD,a2.txt,3990,oneThreadPerFile,0,2,True,True,a2.txt,3990,Eric Gates MD,41.9431,41943100,True,328.125,65.192487,4218264,12606912,8388648,12,25.0.3,Windows 10,amd64,
43,2026-05-17T16:22:05,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,2,Eric Gates MD,a2.txt,3990,oneThreadPerFile,0,3,True,True,a2.txt,3990,Eric Gates MD,39.5719,39571900,True,312.5,65.808482,4218264,12606976,8388712,12,25.0.3,Windows 10,amd64,
44,2026-05-17T16:22:05,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,2,Eric Gates MD,a2.txt,3990,oneThreadPerFile,0,4,True,True,a2.txt,3990,Eric Gates MD,36.1049,36104900,True,265.625,61.308622,4218264,12606920,8388656,12,25.0.3,Windows 10,amd64,
45,2026-05-17T16:22:05,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,2,Eric Gates MD,a2.txt,3990,oneThreadPerFile,0,5,True,True,a2.txt,3990,Eric Gates MD,42.5292,42529200,True,281.25,55.109196,4218264,12606912,8388648,12,25.0.3,Windows 10,amd64,
46,2026-05-17T16:22:06,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,2,Eric Gates MD,a2.txt,3990,multiThreadPerFile,2,1,True,True,a2.txt,3990,Eric Gates MD,32.98,32980000,True,78.125,19.740499,4218264,7405936,3187672,12,25.0.3,Windows 10,amd64,
47,2026-05-17T16:22:06,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,2,Eric Gates MD,a2.txt,3990,multiThreadPerFile,2,2,True,True,a2.txt,3990,Eric Gates MD,31.8325,31832500,True,93.75,24.542527,4218264,7405944,3187680,12,25.0.3,Windows 10,amd64,
48,2026-05-17T16:22:06,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,2,Eric Gates MD,a2.txt,3990,multiThreadPerFile,2,3,True,True,a2.txt,3990,Eric Gates MD,28.3282,28328200,True,78.125,22.982105,4218264,7405936,3187672,12,25.0.3,Windows 10,amd64,
49,2026-05-17T16:22:06,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,2,Eric Gates MD,a2.txt,3990,multiThreadPerFile,2,4,True,True,a2.txt,3990,Eric Gates MD,27.4618,27461800,True,31.25,9.48287,4218264,7405936,3187672,12,25.0.3,Windows 10,amd64,
50,2026-05-17T16:22:06,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,2,Eric Gates MD,a2.txt,3990,multiThreadPerFile,2,5,True,True,a2.txt,3990,Eric Gates MD,28.6563,28656300,True,93.75,27.262766,4218264,7405928,3187664,12,25.0.3,Windows 10,amd64,
51,2026-05-17T16:22:07,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,2,Eric Gates MD,a2.txt,3990,multiThreadPerFile,4,1,True,True,a2.txt,3990,Eric Gates MD,29.6923,29692300,True,125.0,35.082047,4218264,9419264,5201000,12,25.0.3,Windows 10,amd64,
52,2026-05-17T16:22:07,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,2,Eric Gates MD,a2.txt,3990,multiThreadPerFile,4,2,True,True,a2.txt,3990,Eric Gates MD,29.5899,29589900,True,140.625,39.603885,4218264,9419256,5200992,12,25.0.3,Windows 10,amd64,
53,2026-05-17T16:22:07,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,2,Eric Gates MD,a2.txt,3990,multiThreadPerFile,4,3,True,True,a2.txt,3990,Eric Gates MD,26.7827,26782700,True,46.875,14.584975,4218264,9419264,5201000,12,25.0.3,Windows 10,amd64,
54,2026-05-17T16:22:07,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,2,Eric Gates MD,a2.txt,3990,multiThreadPerFile,4,4,True,True,a2.txt,3990,Eric Gates MD,29.2066,29206600,True,93.75,26.749091,4218264,9419264,5201000,12,25.0.3,Windows 10,amd64,
55,2026-05-17T16:22:07,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,2,Eric Gates MD,a2.txt,3990,multiThreadPerFile,4,5,True,True,a2.txt,3990,Eric Gates MD,30.1997,30199700,True,78.125,21.557885,4218264,9419264,5201000,12,25.0.3,Windows 10,amd64,
56,2026-05-17T16:22:08,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,2,Eric Gates MD,a2.txt,3990,multiThreadPerFile,8,1,True,True,a2.txt,3990,Eric Gates MD,29.2137,29213700,True,203.125,57.942278,4218264,12610192,8391928,12,25.0.3,Windows 10,amd64,
57,2026-05-17T16:22:08,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,2,Eric Gates MD,a2.txt,3990,multiThreadPerFile,8,2,True,True,a2.txt,3990,Eric Gates MD,30.7924,30792400,True,171.875,46.514454,4218264,12610192,8391928,12,25.0.3,Windows 10,amd64,
58,2026-05-17T16:22:08,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,2,Eric Gates MD,a2.txt,3990,multiThreadPerFile,8,3,True,True,a2.txt,3990,Eric Gates MD,29.7998,29799800,True,187.5,52.433238,4218264,12610192,8391928,12,25.0.3,Windows 10,amd64,
59,2026-05-17T16:22:08,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,2,Eric Gates MD,a2.txt,3990,multiThreadPerFile,8,4,True,True,a2.txt,3990,Eric Gates MD,28.7701,28770100,True,203.125,58.835678,4218264,12610192,8391928,12,25.0.3,Windows 10,amd64,
60,2026-05-17T16:22:08,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,2,Eric Gates MD,a2.txt,3990,multiThreadPerFile,8,5,True,True,a2.txt,3990,Eric Gates MD,30.2904,30290400,True,93.75,25.792,4218264,12610192,8391928,12,25.0.3,Windows 10,amd64,
61,2026-05-17T16:22:09,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,3,Danielle Garner,a6.txt,724,sequencial,0,1,True,True,a6.txt,724,Danielle Garner,29.4153,29415300,True,78.125,22.132756,4218264,7414112,3195848,12,25.0.3,Windows 10,amd64,
62,2026-05-17T16:22:09,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,3,Danielle Garner,a6.txt,724,sequencial,0,2,True,True,a6.txt,724,Danielle Garner,30.8351,30835100,True,62.5,16.890924,4218264,7414112,3195848,12,25.0.3,Windows 10,amd64,
63,2026-05-17T16:22:09,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,3,Danielle Garner,a6.txt,724,sequencial,0,3,True,True,a6.txt,724,Danielle Garner,32.2936,32293600,True,78.125,20.160083,4218264,7414112,3195848,12,25.0.3,Windows 10,amd64,
64,2026-05-17T16:22:09,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,3,Danielle Garner,a6.txt,724,sequencial,0,4,True,True,a6.txt,724,Danielle Garner,34.7333,34733300,True,93.75,22.492824,4218264,8420768,4202504,12,25.0.3,Windows 10,amd64,
65,2026-05-17T16:22:10,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,3,Danielle Garner,a6.txt,724,sequencial,0,5,True,True,a6.txt,724,Danielle Garner,27.9904,27990400,True,78.125,23.259463,4218264,7414112,3195848,12,25.0.3,Windows 10,amd64,
66,2026-05-17T16:22:10,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,3,Danielle Garner,a6.txt,724,singleThread,0,1,True,True,a6.txt,724,Danielle Garner,37.07,37070000,True,125.0,28.099991,4218264,9435632,5217368,12,25.0.3,Windows 10,amd64,
67,2026-05-17T16:22:10,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,3,Danielle Garner,a6.txt,724,singleThread,0,2,True,True,a6.txt,724,Danielle Garner,37.6456,37645600,True,140.625,31.129136,4218264,8412608,4194344,12,25.0.3,Windows 10,amd64,
68,2026-05-17T16:22:10,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,3,Danielle Garner,a6.txt,724,singleThread,0,3,True,True,a6.txt,724,Danielle Garner,38.2788,38278800,True,62.5,13.606313,4218264,8412608,4194344,12,25.0.3,Windows 10,amd64,
69,2026-05-17T16:22:10,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,3,Danielle Garner,a6.txt,724,singleThread,0,4,True,True,a6.txt,724,Danielle Garner,38.2944,38294400,True,46.875,10.200578,4218264,8412608,4194344,12,25.0.3,Windows 10,amd64,
70,2026-05-17T16:22:11,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,3,Danielle Garner,a6.txt,724,singleThread,0,5,True,True,a6.txt,724,Danielle Garner,35.5642,35564200,True,78.125,18.306096,4218264,8412608,4194344,12,25.0.3,Windows 10,amd64,
71,2026-05-17T16:22:11,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,3,Danielle Garner,a6.txt,724,oneThreadPerFile,0,1,True,True,a6.txt,724,Danielle Garner,23.5848,23584800,True,15.625,5.520858,4218264,10593592,6375328,12,25.0.3,Windows 10,amd64,
72,2026-05-17T16:22:11,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,3,Danielle Garner,a6.txt,724,oneThreadPerFile,0,2,True,True,a6.txt,724,Danielle Garner,22.1076,22107600,True,140.625,53.007789,4218264,10593592,6375328,12,25.0.3,Windows 10,amd64,
73,2026-05-17T16:22:11,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,3,Danielle Garner,a6.txt,724,oneThreadPerFile,0,3,True,True,a6.txt,724,Danielle Garner,21.0975,21097500,True,15.625,6.171742,4218264,10593592,6375328,12,25.0.3,Windows 10,amd64,
74,2026-05-17T16:22:11,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,3,Danielle Garner,a6.txt,724,oneThreadPerFile,0,4,True,True,a6.txt,724,Danielle Garner,22.7392,22739200,True,109.375,40.083131,4218264,10593592,6375328,12,25.0.3,Windows 10,amd64,
